Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Montenegro,European Region of WHO,South West Europe,2020,19,04/05/2020,10/05/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,20,11/05/2020,17/05/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,21,18/05/2020,24/05/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,22,25/05/2020,31/05/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,23,01/06/2020,07/06/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,24,08/06/2020,14/06/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,25,15/06/2020,21/06/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,26,22/06/2020,28/06/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,27,29/06/2020,05/07/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,28,06/07/2020,12/07/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,29,13/07/2020,19/07/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,30,20/07/2020,26/07/2020,,,,,,,,,,,,,,,No Report
Montenegro,European Region of WHO,South West Europe,2020,31,27/07/2020,02/08/2020,,,,,,,,,,,,,,,No Report
Netherlands,European Region of WHO,South West Europe,2019,1,31/12/2018,06/01/2019,,10,0,8,4,,59,71,0,0,0,0,71,,No Report
Netherlands,European Region of WHO,South West Europe,2019,2,07/01/2019,13/01/2019,,23,0,12,13,,87,112,0,0,4,4,116,,No Report
Netherlands,European Region of WHO,South West Europe,2019,3,14/01/2019,20/01/2019,,29,0,14,16,,97,127,0,0,0,0,127,,No Report
Netherlands,European Region of WHO,South West Europe,2019,4,21/01/2019,27/01/2019,,24,0,20,15,,120,155,0,0,0,0,155,,No Report
Netherlands,European Region of WHO,South West Europe,2019,5,28/01/2019,03/02/2019,,26,0,26,11,,276,313,0,0,0,0,313,,No Report
Netherlands,European Region of WHO,South West Europe,2019,6,04/02/2019,10/02/2019,,36,0,24,28,,518,570,0,0,3,3,573,,No Report
Netherlands,European Region of WHO,South West Europe,2019,7,11/02/2019,17/02/2019,,33,0,26,23,,519,568,0,0,1,1,569,,No Report
Netherlands,European Region of WHO,South West Europe,2019,8,18/02/2019,24/02/2019,,26,0,16,18,,568,602,0,0,1,1,603,,No Report
Netherlands,European Region of WHO,South West Europe,2019,9,25/02/2019,03/03/2019,,24,0,9,19,,473,501,0,0,2,2,503,,No Report
Netherlands,European Region of WHO,South West Europe,2019,10,04/03/2019,10/03/2019,,20,0,15,12,,373,400,0,0,1,1,401,,No Report
Netherlands,European Region of WHO,South West Europe,2019,11,11/03/2019,17/03/2019,,18,0,11,20,,351,382,0,0,0,0,382,,No Report
Netherlands,European Region of WHO,South West Europe,2019,12,18/03/2019,24/03/2019,,8,0,5,19,,275,299,0,0,3,3,302,,No Report
Netherlands,European Region of WHO,South West Europe,2019,13,25/03/2019,31/03/2019,,12,0,4,15,,176,195,0,0,0,0,195,,No Report
Netherlands,European Region of WHO,South West Europe,2019,14,01/04/2019,07/04/2019,,13,0,1,21,,139,161,0,0,0,0,161,,No Report
Netherlands,European Region of WHO,South West Europe,2019,15,08/04/2019,14/04/2019,,5,0,0,6,,49,55,0,0,0,0,55,,No Report
Netherlands,European Region of WHO,South West Europe,2019,16,15/04/2019,21/04/2019,,6,0,0,4,,52,56,0,0,0,0,56,,No Report
Netherlands,European Region of WHO,South West Europe,2019,17,22/04/2019,28/04/2019,,2,0,0,6,,54,60,0,0,1,1,61,,No Report
Netherlands,European Region of WHO,South West Europe,2019,18,29/04/2019,05/05/2019,,2,0,0,1,,23,24,0,0,0,0,24,,No Report
Netherlands,European Region of WHO,South West Europe,2019,19,06/05/2019,12/05/2019,,2,0,0,1,,12,13,0,0,1,1,14,,No Report
Netherlands,European Region of WHO,South West Europe,2019,20,13/05/2019,19/05/2019,,1,0,0,0,,13,13,0,0,2,2,15,,No Report
Netherlands,European Region of WHO,South West Europe,2019,21,20/05/2019,26/05/2019,,1,0,0,0,,17,17,0,0,0,0,17,,No Report
Netherlands,European Region of WHO,South West Europe,2019,22,27/05/2019,02/06/2019,,4,0,0,0,,4,4,0,0,1,1,5,,No Report
Netherlands,European Region of WHO,South West Europe,2019,23,03/06/2019,09/06/2019,,3,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,24,10/06/2019,16/06/2019,,2,0,0,0,,6,6,0,0,3,3,9,,No Report
Netherlands,European Region of WHO,South West Europe,2019,25,17/06/2019,23/06/2019,,1,0,0,0,,3,3,0,0,0,0,3,,No Report
Netherlands,European Region of WHO,South West Europe,2019,26,24/06/2019,30/06/2019,,0,0,0,0,,2,2,0,0,1,1,3,,No Report
Netherlands,European Region of WHO,South West Europe,2019,27,01/07/2019,07/07/2019,,0,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,28,08/07/2019,14/07/2019,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2019,29,15/07/2019,21/07/2019,,3,0,0,0,,1,1,0,0,0,0,1,,No Report
Netherlands,European Region of WHO,South West Europe,2019,30,22/07/2019,28/07/2019,,1,0,0,0,,2,2,0,0,1,1,3,,No Report
Netherlands,European Region of WHO,South West Europe,2019,31,29/07/2019,04/08/2019,,1,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,32,05/08/2019,11/08/2019,,1,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,33,12/08/2019,18/08/2019,,1,0,0,0,,3,3,0,0,0,0,3,,No Report
Netherlands,European Region of WHO,South West Europe,2019,34,19/08/2019,25/08/2019,,0,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,35,26/08/2019,01/09/2019,,0,0,0,0,,3,3,0,0,0,0,3,,No Report
Netherlands,European Region of WHO,South West Europe,2019,36,02/09/2019,08/09/2019,,3,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,37,09/09/2019,15/09/2019,,5,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,38,16/09/2019,22/09/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2019,39,23/09/2019,29/09/2019,,9,0,0,0,,1,1,0,0,0,0,1,,No Report
Netherlands,European Region of WHO,South West Europe,2019,40,30/09/2019,06/10/2019,,7,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,41,07/10/2019,13/10/2019,,8,0,0,0,,0,0,0,0,2,2,2,,No Report
Netherlands,European Region of WHO,South West Europe,2019,42,14/10/2019,20/10/2019,,12,0,0,1,,3,4,0,0,1,1,5,,No Report
Netherlands,European Region of WHO,South West Europe,2019,43,21/10/2019,27/10/2019,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2019,44,28/10/2019,03/11/2019,,11,0,1,0,,2,3,0,0,0,0,3,,No Report
Netherlands,European Region of WHO,South West Europe,2019,45,04/11/2019,10/11/2019,,12,0,1,0,,3,4,0,0,0,0,4,,No Report
Netherlands,European Region of WHO,South West Europe,2019,46,11/11/2019,17/11/2019,,11,0,1,0,,9,10,0,0,1,1,11,,No Report
Netherlands,European Region of WHO,South West Europe,2019,47,18/11/2019,24/11/2019,,7,0,2,3,,3,8,0,0,1,1,9,,No Report
Netherlands,European Region of WHO,South West Europe,2019,48,25/11/2019,01/12/2019,,9,0,4,2,,21,27,0,0,0,0,27,,No Report
Netherlands,European Region of WHO,South West Europe,2019,49,02/12/2019,08/12/2019,,16,0,1,4,,23,28,0,1,0,1,29,,No Report
Netherlands,European Region of WHO,South West Europe,2019,50,09/12/2019,15/12/2019,,18,0,4,12,,57,73,0,0,3,3,76,,No Report
Netherlands,European Region of WHO,South West Europe,2019,51,16/12/2019,22/12/2019,,25,0,8,13,,87,108,0,0,1,1,109,,No Report
Netherlands,European Region of WHO,South West Europe,2019,52,23/12/2019,29/12/2019,,11,0,5,12,,114,131,0,0,0,0,131,,No Report
Netherlands,European Region of WHO,South West Europe,2020,1,30/12/2019,05/01/2020,,15,0,6,14,,188,208,0,0,1,1,209,,No Report
Netherlands,European Region of WHO,South West Europe,2020,2,06/01/2020,12/01/2020,,29,0,11,19,,209,239,0,1,6,7,246,,No Report
Netherlands,European Region of WHO,South West Europe,2020,3,13/01/2020,19/01/2020,,22,0,9,15,,167,191,0,1,4,5,196,,No Report
Netherlands,European Region of WHO,South West Europe,2020,4,20/01/2020,26/01/2020,,34,0,13,13,,139,165,0,0,3,3,168,,No Report
Netherlands,European Region of WHO,South West Europe,2020,5,27/01/2020,02/02/2020,,48,0,16,21,,210,247,0,3,5,8,255,,No Report
Netherlands,European Region of WHO,South West Europe,2020,6,03/02/2020,09/02/2020,,42,0,7,24,,224,255,0,2,4,6,261,,No Report
Netherlands,European Region of WHO,South West Europe,2020,7,10/02/2020,16/02/2020,,55,0,14,15,,264,293,0,3,4,7,300,,No Report
Netherlands,European Region of WHO,South West Europe,2020,8,17/02/2020,23/02/2020,,47,0,7,12,,258,277,1,2,4,7,284,,No Report
Netherlands,European Region of WHO,South West Europe,2020,9,24/02/2020,01/03/2020,,33,0,7,6,,261,274,0,0,17,17,291,,No Report
Netherlands,European Region of WHO,South West Europe,2020,10,02/03/2020,08/03/2020,,65,0,17,15,,322,354,0,3,35,38,392,,No Report
Netherlands,European Region of WHO,South West Europe,2020,11,09/03/2020,15/03/2020,,71,0,8,7,,282,297,0,2,25,27,324,,No Report
Netherlands,European Region of WHO,South West Europe,2020,12,16/03/2020,22/03/2020,,37,0,0,0,,188,188,0,0,18,18,206,,No Report
Netherlands,European Region of WHO,South West Europe,2020,13,23/03/2020,29/03/2020,,27,0,0,0,,46,46,0,0,5,5,51,,No Report
Netherlands,European Region of WHO,South West Europe,2020,14,30/03/2020,05/04/2020,,27,0,0,0,,15,15,0,0,7,7,22,,No Report
Netherlands,European Region of WHO,South West Europe,2020,15,06/04/2020,12/04/2020,,17,0,0,0,,2,2,0,0,0,0,2,,No Report
Netherlands,European Region of WHO,South West Europe,2020,16,13/04/2020,19/04/2020,,13,0,0,0,,21,21,0,0,1,1,22,,No Report
Netherlands,European Region of WHO,South West Europe,2020,17,20/04/2020,26/04/2020,,18,0,0,0,,0,0,0,0,1,1,1,,No Report
Netherlands,European Region of WHO,South West Europe,2020,18,27/04/2020,03/05/2020,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,19,04/05/2020,10/05/2020,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,20,11/05/2020,17/05/2020,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,21,18/05/2020,24/05/2020,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,22,25/05/2020,31/05/2020,,12,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,23,01/06/2020,07/06/2020,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,24,08/06/2020,14/06/2020,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,25,15/06/2020,21/06/2020,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2020,26,22/06/2020,28/06/2020,,,,,,,,,,,,,,,No Report
Netherlands,European Region of WHO,South West Europe,2020,27,29/06/2020,05/07/2020,,,,,,,,,,,,,,,No Report
Netherlands,European Region of WHO,South West Europe,2020,28,06/07/2020,12/07/2020,,,,,,,,,,,,,,,No Report
Netherlands,European Region of WHO,South West Europe,2020,29,13/07/2020,19/07/2020,,,,,,,,,,,,,,,No Report
Netherlands,European Region of WHO,South West Europe,2020,30,20/07/2020,26/07/2020,,,,,,,,,,,,,,,No Report
Netherlands,European Region of WHO,South West Europe,2020,31,27/07/2020,02/08/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,1,31/12/2018,06/01/2019,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,2,07/01/2019,13/01/2019,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,3,14/01/2019,20/01/2019,,25,0,5,1,,1,7,0,0,0,0,7,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,4,21/01/2019,27/01/2019,,19,0,10,2,,0,12,0,0,0,0,12,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,5,28/01/2019,03/02/2019,,50,0,24,2,,2,28,0,0,0,0,28,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,6,04/02/2019,10/02/2019,,67,0,28,2,,5,35,0,0,0,0,35,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,7,11/02/2019,17/02/2019,,113,0,55,10,,12,77,0,0,0,0,77,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,8,18/02/2019,24/02/2019,,115,0,67,8,,2,77,0,0,0,0,77,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,9,25/02/2019,03/03/2019,,100,0,42,7,,6,55,0,0,0,0,55,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,10,04/03/2019,10/03/2019,,84,0,44,5,,6,55,0,0,0,0,55,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,11,11/03/2019,17/03/2019,,84,0,31,2,,6,39,0,0,0,0,39,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,12,18/03/2019,24/03/2019,,51,0,10,7,,6,23,0,0,0,0,23,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,13,25/03/2019,31/03/2019,,22,0,6,2,,1,9,0,0,0,0,9,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,14,01/04/2019,07/04/2019,,18,0,1,4,,2,7,0,0,0,0,7,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,15,08/04/2019,14/04/2019,,17,0,0,2,,0,2,0,0,0,0,2,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,16,15/04/2019,21/04/2019,,9,0,0,1,,1,2,0,0,0,0,2,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,17,22/04/2019,28/04/2019,,6,0,1,1,,1,3,0,0,0,0,3,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,18,29/04/2019,05/05/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,19,06/05/2019,12/05/2019,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,20,13/05/2019,19/05/2019,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,21,20/05/2019,26/05/2019,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,22,27/05/2019,02/06/2019,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,23,03/06/2019,09/06/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,24,10/06/2019,16/06/2019,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,25,17/06/2019,23/06/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,26,24/06/2019,30/06/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,27,01/07/2019,07/07/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,28,08/07/2019,14/07/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,29,15/07/2019,21/07/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,30,22/07/2019,28/07/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,31,29/07/2019,04/08/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,32,05/08/2019,11/08/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,33,12/08/2019,18/08/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,34,19/08/2019,25/08/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,35,26/08/2019,01/09/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,36,02/09/2019,08/09/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,37,09/09/2019,15/09/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,38,16/09/2019,22/09/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,39,23/09/2019,29/09/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,40,30/09/2019,06/10/2019,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,41,07/10/2019,13/10/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,42,14/10/2019,20/10/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,43,21/10/2019,27/10/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,44,28/10/2019,03/11/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,45,04/11/2019,10/11/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,46,11/11/2019,17/11/2019,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,47,18/11/2019,24/11/2019,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,48,25/11/2019,01/12/2019,,13,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,49,02/12/2019,08/12/2019,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,50,09/12/2019,15/12/2019,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,51,16/12/2019,22/12/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2019,52,23/12/2019,29/12/2019,,11,0,0,1,,0,1,0,0,0,0,1,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,1,30/12/2019,05/01/2020,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,2,06/01/2020,12/01/2020,,18,0,3,0,,2,5,0,0,0,0,5,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,3,13/01/2020,19/01/2020,,40,0,5,4,,3,12,0,6,2,8,20,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,4,20/01/2020,26/01/2020,,57,0,17,5,,3,25,0,3,6,9,34,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,5,27/01/2020,02/02/2020,,80,0,18,7,,1,26,0,18,5,23,49,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,6,03/02/2020,09/02/2020,,108,0,16,17,,2,35,0,23,11,34,69,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,7,10/02/2020,16/02/2020,,91,0,13,23,,1,37,0,24,1,25,62,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,8,17/02/2020,23/02/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,9,24/02/2020,01/03/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,10,02/03/2020,08/03/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,11,09/03/2020,15/03/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,12,16/03/2020,22/03/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,13,23/03/2020,29/03/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,14,30/03/2020,05/04/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,15,06/04/2020,12/04/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,16,13/04/2020,19/04/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,17,20/04/2020,26/04/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,18,27/04/2020,03/05/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,19,04/05/2020,10/05/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,20,11/05/2020,17/05/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,21,18/05/2020,24/05/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,22,25/05/2020,31/05/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,23,01/06/2020,07/06/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,24,08/06/2020,14/06/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,25,15/06/2020,21/06/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,26,22/06/2020,28/06/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,27,29/06/2020,05/07/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,28,06/07/2020,12/07/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,29,13/07/2020,19/07/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,30,20/07/2020,26/07/2020,,,,,,,,,,,,,,,No Report
North Macedonia,European Region of WHO,South West Europe,2020,31,27/07/2020,02/08/2020,,,,,,,,,,,,,,,No Report
Norway,European Region of WHO,Northern Europe,2019,1,31/12/2018,06/01/2019,,5084,0,129,27,,446,602,2,0,5,7,609,,No Report
Norway,European Region of WHO,Northern Europe,2019,2,07/01/2019,13/01/2019,,7615,0,182,37,,671,890,1,0,8,9,899,,No Report
Norway,European Region of WHO,Northern Europe,2019,3,14/01/2019,20/01/2019,,7093,0,157,45,,761,963,2,0,11,13,976,,No Report
Norway,European Region of WHO,Northern Europe,2019,4,21/01/2019,27/01/2019,,7633,0,201,61,,1136,1398,2,1,10,13,1411,,No Report
Norway,European Region of WHO,Northern Europe,2019,5,28/01/2019,03/02/2019,,7894,0,216,51,,1493,1760,0,2,9,11,1771,,No Report
Norway,European Region of WHO,Northern Europe,2019,6,04/02/2019,10/02/2019,,8389,0,269,76,,1752,2097,1,1,6,8,2105,,No Report
Norway,European Region of WHO,Northern Europe,2019,7,11/02/2019,17/02/2019,,8901,0,286,92,,2092,2470,0,0,6,6,2476,,No Report
Norway,European Region of WHO,Northern Europe,2019,8,18/02/2019,24/02/2019,,8370,0,200,131,,1885,2216,0,1,2,3,2219,,No Report
Norway,European Region of WHO,Northern Europe,2019,9,25/02/2019,03/03/2019,,7366,0,191,128,,1323,1642,0,0,5,5,1647,,No Report
Norway,European Region of WHO,Northern Europe,2019,10,04/03/2019,10/03/2019,,6809,0,111,102,,914,1127,0,1,5,6,1133,,No Report
Norway,European Region of WHO,Northern Europe,2019,11,11/03/2019,17/03/2019,,6224,0,92,94,,724,910,0,1,5,6,916,,No Report
Norway,European Region of WHO,Northern Europe,2019,12,18/03/2019,24/03/2019,,5929,0,92,93,,691,876,1,1,2,4,880,,No Report
Norway,European Region of WHO,Northern Europe,2019,13,25/03/2019,31/03/2019,,5302,0,81,89,,540,710,1,0,4,5,715,,No Report
Norway,European Region of WHO,Northern Europe,2019,14,01/04/2019,07/04/2019,,5041,0,41,107,,364,512,1,0,2,3,515,,No Report
Norway,European Region of WHO,Northern Europe,2019,15,08/04/2019,14/04/2019,,4877,0,32,117,,256,405,0,2,3,5,410,,No Report
Norway,European Region of WHO,Northern Europe,2019,16,15/04/2019,21/04/2019,,2548,0,30,62,,127,219,0,2,3,5,224,,No Report
Norway,European Region of WHO,Northern Europe,2019,17,22/04/2019,28/04/2019,,3801,0,18,70,,123,211,1,4,2,7,218,,No Report
Norway,European Region of WHO,Northern Europe,2019,18,29/04/2019,05/05/2019,,3610,0,10,52,,65,127,6,4,8,18,145,,No Report
Norway,European Region of WHO,Northern Europe,2019,19,06/05/2019,12/05/2019,,3981,0,6,30,,59,95,0,2,3,5,100,,No Report
Norway,European Region of WHO,Northern Europe,2019,20,13/05/2019,19/05/2019,,3505,0,27,44,,22,93,2,0,3,5,98,,No Report
Norway,European Region of WHO,Northern Europe,2019,21,20/05/2019,26/05/2019,,2526,0,8,51,,25,84,1,1,0,2,86,,No Report
Norway,European Region of WHO,Northern Europe,2019,22,27/05/2019,02/06/2019,,2221,0,5,17,,21,43,0,0,1,1,44,,No Report
Norway,European Region of WHO,Northern Europe,2019,23,03/06/2019,09/06/2019,,1292,0,2,20,,5,27,1,1,1,3,30,,No Report
Norway,European Region of WHO,Northern Europe,2019,24,10/06/2019,16/06/2019,,998,0,2,18,,0,20,0,1,2,3,23,,No Report
Norway,European Region of WHO,Northern Europe,2019,25,17/06/2019,23/06/2019,,1261,0,6,13,,3,22,0,0,1,1,23,,No Report
Norway,European Region of WHO,Northern Europe,2019,26,24/06/2019,30/06/2019,,1243,0,3,5,,11,19,0,1,1,2,21,,No Report
Norway,European Region of WHO,Northern Europe,2019,27,01/07/2019,07/07/2019,,1212,0,0,11,,4,15,0,0,1,1,16,,No Report
Norway,European Region of WHO,Northern Europe,2019,28,08/07/2019,14/07/2019,,933,0,1,9,,4,14,0,1,1,2,16,,No Report
Norway,European Region of WHO,Northern Europe,2019,29,15/07/2019,21/07/2019,,492,0,2,5,,1,8,0,0,0,0,8,,No Report
Norway,European Region of WHO,Northern Europe,2019,30,22/07/2019,28/07/2019,,651,0,3,3,,0,6,0,2,4,6,12,,No Report
Norway,European Region of WHO,Northern Europe,2019,31,29/07/2019,04/08/2019,,895,0,0,14,,0,14,0,3,0,3,17,,No Report
Norway,European Region of WHO,Northern Europe,2019,32,05/08/2019,11/08/2019,,988,0,0,4,,4,8,0,0,0,0,8,,No Report
