Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Uruguay,Region of the Americas of WHO,Temperate South America,1998,45,02/11/1998,08/11/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,46,09/11/1998,15/11/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,47,16/11/1998,22/11/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,48,23/11/1998,29/11/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,49,30/11/1998,06/12/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,50,07/12/1998,13/12/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,51,14/12/1998,20/12/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,52,21/12/1998,27/12/1998,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1998,53,28/12/1998,03/01/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,1,04/01/1999,10/01/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,2,11/01/1999,17/01/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,3,18/01/1999,24/01/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,4,25/01/1999,31/01/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,5,01/02/1999,07/02/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,6,08/02/1999,14/02/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,7,15/02/1999,21/02/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,8,22/02/1999,28/02/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,9,01/03/1999,07/03/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,10,08/03/1999,14/03/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,11,15/03/1999,21/03/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,12,22/03/1999,28/03/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,13,29/03/1999,04/04/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,14,05/04/1999,11/04/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,15,12/04/1999,18/04/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,16,19/04/1999,25/04/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,17,26/04/1999,02/05/1999,,,,,,,,,,,,,,,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,1999,18,03/05/1999,09/05/1999,,11,,,,,4,4,,,,,4,7,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,1999,19,10/05/1999,16/05/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,20,17/05/1999,23/05/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,21,24/05/1999,30/05/1999,,,,,,,,,,,,,,,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,1999,22,31/05/1999,06/06/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,23,07/06/1999,13/06/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,24,14/06/1999,20/06/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,25,21/06/1999,27/06/1999,,50,0,,0,,10,10,,,3,3,13,37,Widespread Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,1999,26,28/06/1999,04/07/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,27,05/07/1999,11/07/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,28,12/07/1999,18/07/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,29,19/07/1999,25/07/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,30,26/07/1999,01/08/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,31,02/08/1999,08/08/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,32,09/08/1999,15/08/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,33,16/08/1999,22/08/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,34,23/08/1999,29/08/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,35,30/08/1999,05/09/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,36,06/09/1999,12/09/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,37,13/09/1999,19/09/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,38,20/09/1999,26/09/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,39,27/09/1999,03/10/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,40,04/10/1999,10/10/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,41,11/10/1999,17/10/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,42,18/10/1999,24/10/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,43,25/10/1999,31/10/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,44,01/11/1999,07/11/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,45,08/11/1999,14/11/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,46,15/11/1999,21/11/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,47,22/11/1999,28/11/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,48,29/11/1999,05/12/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,49,06/12/1999,12/12/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,50,13/12/1999,19/12/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,51,20/12/1999,26/12/1999,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,1999,52,27/12/1999,02/01/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,1,03/01/2000,09/01/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,2,10/01/2000,16/01/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,3,17/01/2000,23/01/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,4,24/01/2000,30/01/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,5,31/01/2000,06/02/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,6,07/02/2000,13/02/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,7,14/02/2000,20/02/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,8,21/02/2000,27/02/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,9,28/02/2000,05/03/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,10,06/03/2000,12/03/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,11,13/03/2000,19/03/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,12,20/03/2000,26/03/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,13,27/03/2000,02/04/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,14,03/04/2000,09/04/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,15,10/04/2000,16/04/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,16,17/04/2000,23/04/2000,,2,2,,,,,2,,,,,2,,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2000,17,24/04/2000,30/04/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,18,01/05/2000,07/05/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,19,08/05/2000,14/05/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,20,15/05/2000,21/05/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,21,22/05/2000,28/05/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,22,29/05/2000,04/06/2000,,,,,,,,,,,,,,,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2000,23,05/06/2000,11/06/2000,,,,,,,,,,,,,,,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2000,24,12/06/2000,18/06/2000,,,,,,,,,,,,,,,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2000,25,19/06/2000,25/06/2000,,,,,,,,,,,,,,,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2000,26,26/06/2000,02/07/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,27,03/07/2000,09/07/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,28,10/07/2000,16/07/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,29,17/07/2000,23/07/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,30,24/07/2000,30/07/2000,,2,2,,,,,2,,,,,2,,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2000,31,31/07/2000,06/08/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,32,07/08/2000,13/08/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,33,14/08/2000,20/08/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,34,21/08/2000,27/08/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,35,28/08/2000,03/09/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,36,04/09/2000,10/09/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,37,11/09/2000,17/09/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,38,18/09/2000,24/09/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,39,25/09/2000,01/10/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,40,02/10/2000,08/10/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,41,09/10/2000,15/10/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,42,16/10/2000,22/10/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,43,23/10/2000,29/10/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,44,30/10/2000,05/11/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,45,06/11/2000,12/11/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,46,13/11/2000,19/11/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,47,20/11/2000,26/11/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,48,27/11/2000,03/12/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,49,04/12/2000,10/12/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,50,11/12/2000,17/12/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,51,18/12/2000,24/12/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2000,52,25/12/2000,31/12/2000,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,1,01/01/2001,07/01/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,2,08/01/2001,14/01/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,3,15/01/2001,21/01/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,4,22/01/2001,28/01/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,5,29/01/2001,04/02/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,6,05/02/2001,11/02/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,7,12/02/2001,18/02/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,8,19/02/2001,25/02/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,9,26/02/2001,04/03/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,10,05/03/2001,11/03/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,11,12/03/2001,18/03/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,12,19/03/2001,25/03/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,13,26/03/2001,01/04/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,14,02/04/2001,08/04/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,15,09/04/2001,15/04/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,16,16/04/2001,22/04/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,17,23/04/2001,29/04/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,18,30/04/2001,06/05/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,19,07/05/2001,13/05/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,20,14/05/2001,20/05/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,21,21/05/2001,27/05/2001,,10,0,,0,,0,0,,,,,0,10,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2001,22,28/05/2001,03/06/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,23,04/06/2001,10/06/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,24,11/06/2001,17/06/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,25,18/06/2001,24/06/2001,,30,,,,,2,2,,,1,1,3,27,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2001,26,25/06/2001,01/07/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,27,02/07/2001,08/07/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,28,09/07/2001,15/07/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,29,16/07/2001,22/07/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,30,23/07/2001,29/07/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,31,30/07/2001,05/08/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,32,06/08/2001,12/08/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,33,13/08/2001,19/08/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,34,20/08/2001,26/08/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,35,27/08/2001,02/09/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,36,03/09/2001,09/09/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,37,10/09/2001,16/09/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,38,17/09/2001,23/09/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,39,24/09/2001,30/09/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,40,01/10/2001,07/10/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,41,08/10/2001,14/10/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,42,15/10/2001,21/10/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,43,22/10/2001,28/10/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,44,29/10/2001,04/11/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,45,05/11/2001,11/11/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,46,12/11/2001,18/11/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,47,19/11/2001,25/11/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,48,26/11/2001,02/12/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,49,03/12/2001,09/12/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,50,10/12/2001,16/12/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,51,17/12/2001,23/12/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2001,52,24/12/2001,30/12/2001,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,1,31/12/2001,06/01/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,2,07/01/2002,13/01/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,3,14/01/2002,20/01/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,4,21/01/2002,27/01/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,5,28/01/2002,03/02/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,6,04/02/2002,10/02/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,7,11/02/2002,17/02/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,8,18/02/2002,24/02/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,9,25/02/2002,03/03/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,10,04/03/2002,10/03/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,11,11/03/2002,17/03/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,12,18/03/2002,24/03/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,13,25/03/2002,31/03/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,14,01/04/2002,07/04/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,15,08/04/2002,14/04/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,16,15/04/2002,21/04/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,17,22/04/2002,28/04/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,18,29/04/2002,05/05/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,19,06/05/2002,12/05/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,20,13/05/2002,19/05/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,21,20/05/2002,26/05/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,22,27/05/2002,02/06/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,23,03/06/2002,09/06/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,24,10/06/2002,16/06/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,25,17/06/2002,23/06/2002,,5,0,,0,,0,0,,,2,2,2,3,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,26,24/06/2002,30/06/2002,,8,0,,0,,0,0,,,4,4,4,4,Sporadic
Uruguay,Region of the Americas of WHO,Temperate South America,2002,27,01/07/2002,07/07/2002,,14,0,,0,,4,4,,,4,4,8,6,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2002,28,08/07/2002,14/07/2002,,24,0,,0,,3,3,,,2,2,5,19,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2002,29,15/07/2002,21/07/2002,,9,0,,0,,1,1,,,1,1,2,7,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2002,30,22/07/2002,28/07/2002,,5,0,,0,,1,1,,,,,1,4,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,31,29/07/2002,04/08/2002,,9,0,,0,,1,1,,,1,1,2,7,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,32,05/08/2002,11/08/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,33,12/08/2002,18/08/2002,,25,0,,0,,0,0,,,10,10,10,15,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2002,34,19/08/2002,25/08/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,35,26/08/2002,01/09/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,36,02/09/2002,08/09/2002,,,,,,,,,,,,,,,Local Outbreak
Uruguay,Region of the Americas of WHO,Temperate South America,2002,37,09/09/2002,15/09/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,38,16/09/2002,22/09/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,39,23/09/2002,29/09/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,40,30/09/2002,06/10/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,41,07/10/2002,13/10/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,42,14/10/2002,20/10/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,43,21/10/2002,27/10/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,44,28/10/2002,03/11/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,45,04/11/2002,10/11/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,46,11/11/2002,17/11/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,47,18/11/2002,24/11/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,48,25/11/2002,01/12/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,49,02/12/2002,08/12/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,50,09/12/2002,15/12/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,51,16/12/2002,22/12/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2002,52,23/12/2002,29/12/2002,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2003,1,30/12/2002,05/01/2003,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2003,2,06/01/2003,12/01/2003,,,,,,,,,,,,,,,No Report
Uruguay,Region of the Americas of WHO,Temperate South America,2003,3,13/01/2003,19/01/2003,,,,,,,,,,,,,,,No Report
